1.404983740513743896e+03,1.409982030486213489e+03,1.404984721997986298e+03,1.404984202475504389e+03,1.404984838398352395e+03,1.404982998375311126e+03,1.404985609474697867e+03,1.404984244244451929e+03,1.404983066929422876e+03,1.404984266544200636e+03
3.464619183540344238e+01,3.556683325767517090e+01,3.577298474311828613e+01,3.555940985679626465e+01,3.557796192169189453e+01,3.556607413291931152e+01,3.557262992858886719e+01,3.565100073814392090e+01,3.547530221939086914e+01,3.569439291954040527e+01
1.404902808011759817e+03,1.404903539185074806e+03,1.404908218366511392e+03,1.404903878102410317e+03,1.404903764757482577e+03,1.404891536309104822e+03,1.404902384048951490e+03,1.404901200085102573e+03,1.404901843663544241e+03,1.404909574663728790e+03
3.537437582015991211e+01,3.564603114128112793e+01,3.564907813072204590e+01,3.558146381378173828e+01,3.568429422378540039e+01,3.574914407730102539e+01,3.568993473052978516e+01,3.565857410430908203e+01,3.566887402534484863e+01,3.554045414924621582e+01
1.414953466539797773e+03,1.409951448115737321e+03,1.414953059146576379e+03,1.409947459773420405e+03,1.414948604784370445e+03,1.409948073676472404e+03,1.414949035753868884e+03,1.409945213627921248e+03,1.409946621660913934e+03,1.414951162494170376e+03
3.641582489013671875e+01,3.642476677894592285e+01,3.635235500335693359e+01,3.651566004753112793e+01,3.631245303153991699e+01,3.588777112960815430e+01,3.645128703117370605e+01,3.636199498176574707e+01,3.632127094268798828e+01,3.625867700576782227e+01
