1.709950899010822923e+03,1.714951504235244784e+03,1.714954700816151671e+03,1.709950411952588183e+03,1.709950624465303690e+03,1.714950874741359712e+03,1.714951742677336142e+03,1.714952643384855946e+03,1.714953302449212060e+03,1.714954136604201494e+03
5.759435391426086426e+01,5.850580692291259766e+01,5.866913318634033203e+01,5.866899394989013672e+01,5.848488807678222656e+01,5.877239704132080078e+01,5.866865396499633789e+01,5.903908681869506836e+01,5.882431888580322266e+01,5.875912594795227051e+01
1.709756943784875602e+03,1.709702245400200127e+03,1.709566406886355935e+03,1.704656237944124541e+03,1.704746000111548710e+03,1.709554001125516834e+03,1.709774893404172872e+03,1.704738304226958689e+03,1.709784189470688489e+03,1.709679123080767795e+03
5.901306390762329102e+01,5.957137107849121094e+01,5.878350877761840820e+01,5.892232894897460938e+01,5.870536088943481445e+01,5.906655168533325195e+01,5.915719199180603027e+01,5.935099291801452637e+01,5.892279720306396484e+01,5.870385098457336426e+01
1.739882176662911661e+03,1.754878500833422322e+03,1.739876345250813301e+03,1.734880951879034001e+03,1.739881821664574545e+03,1.744875934104884436e+03,1.729880651652558981e+03,1.739876526298424551e+03,1.739875932962056595e+03,1.749869180902039943e+03
6.001601815223693848e+01,6.056270098686218262e+01,6.043107700347900391e+01,5.987620925903320312e+01,6.027261614799499512e+01,6.035602879524230957e+01,6.010408401489257812e+01,6.024111914634704590e+01,6.014075589179992676e+01,6.038443732261657715e+01
